student_id,assessment_id,score
IND02302,102,100.0
IND02302,103,33.1
IND02303,101,98.0
IND02303,102,91.1
IND02303,103,62.8
IND02304,101,54.4
IND02304,102,55.1
IND02304,103,60.7
IND02305,101,82.9
IND02305,102,28.0
IND02305,103,95.1
IND02306,101,65.0
IND02306,102,82.7
IND02306,103,46.6
IND02307,101,75.9
IND02307,102,70.8
IND02307,103,73.5
IND02308,101,54.6
IND02308,102,59.3
IND02308,103,46.5
IND02309,101,76.5
IND02309,102,85.1
IND02309,103,69.2
IND02310,101,24.8
IND02310,102,85.4
IND02310,103,66.8
IND02311,101,25.2
IND02311,102,39.5
IND02311,103,49.2
IND02312,101,65.0
IND02312,102,49.7
IND02312,103,51.7
IND02313,101,78.7
IND02313,102,82.8
IND02313,103,79.2
IND02314,101,40.5
IND02314,102,79.1
IND02314,103,57.8
IND02315,101,94.4
IND02315,102,68.9
IND02315,103,83.2
IND02316,101,73.3
IND02316,102,71.5
IND02316,103,59.5
IND02317,101,83.1
IND02317,102,79.0
IND02317,103,60.0
IND02318,101,58.4
IND02318,102,54.3
IND02318,103,77.3
IND02319,101,68.5
IND02319,102,69.3
IND02319,103,59.6
IND02320,101,86.9
IND02320,102,42.7
IND02320,103,76.7
IND02321,101,79.7
IND02321,102,60.2
IND02321,103,43.3
IND02322,101,70.7
IND02322,102,82.9
IND02322,103,91.6
IND02323,101,74.9
IND02323,102,55.8
IND02323,103,75.4
IND02324,101,72.5
IND02324,102,69.8
IND02324,103,51.7
IND02325,101,74.0
IND02325,102,72.0
IND02325,103,100.0
IND02326,101,66.3
IND02326,102,90.4
IND02326,103,85.9
IND02327,101,65.7
IND02327,102,83.6
IND02327,103,53.2
IND02328,101,62.1
IND02328,102,57.0
IND02328,103,62.6
IND02329,101,34.9
IND02329,102,92.0
IND02329,103,60.4
IND02330,101,76.8
IND02330,102,68.7
IND02330,103,60.9
IND02331,101,45.8
IND02331,102,51.3
IND02331,103,61.5
IND02332,101,57.9
IND02332,102,50.4
IND02332,103,54.7
IND02333,101,71.9
IND02333,102,78.2
IND02333,103,47.5
IND02334,101,51.8
IND02334,102,68.2
IND02334,103,62.5
IND02335,101,59.5
IND02335,102,78.8
IND02335,103,67.8
IND02336,101,40.7
IND02336,102,53.0
IND02336,103,40.1
IND02337,101,62.3
IND02337,102,45.1
IND02337,103,38.6
IND02338,101,34.2
IND02338,102,94.8
IND02338,103,44.5
IND02339,101,60.3
IND02339,102,65.9
IND02339,103,66.8
IND02340,101,74.3
IND02340,102,64.2
IND02340,103,58.2
IND02341,101,68.3
IND02341,102,68.1
IND02341,103,65.8
IND02342,101,74.6
IND02342,102,55.6
IND02342,103,62.0
IND02343,101,45.1
IND02343,102,61.3
IND02343,103,55.4
IND02344,101,80.8
IND02344,102,43.1
IND02344,103,57.9
IND02345,101,57.1
IND02345,102,75.1
IND02345,103,45.9
IND02346,101,65.1
IND02346,102,66.2
IND02346,103,78.9
IND02347,101,52.2
IND02347,102,45.4
IND02347,103,72.1
IND02348,101,44.1
IND02348,102,57.2
IND02348,103,61.4
IND02349,101,74.2
IND02349,102,41.9
IND02349,103,60.6
IND02350,101,65.4
IND02350,102,52.1
IND02350,103,59.6
IND02351,101,78.3
IND02351,102,57.4
IND02351,103,59.5
IND02352,101,78.3
IND02352,102,61.7
IND02352,103,85.1
IND02353,101,40.4
IND02353,102,60.9
IND02353,103,76.6
IND02354,101,54.2
IND02354,102,61.5
IND02354,103,83.9
IND02355,101,53.4
IND02355,102,72.2
IND02355,103,76.2
IND02356,101,66.1
IND02356,102,65.6
IND02356,103,49.6
IND02357,101,76.0
IND02357,102,46.2
IND02357,103,70.9
IND02358,101,57.2
IND02358,102,59.1
IND02358,103,62.0
IND02359,101,72.5
IND02359,102,88.4
IND02359,103,66.7
IND02360,101,54.2
IND02360,102,43.4
IND02360,103,82.4
IND02361,101,67.6
IND02361,102,61.5
IND02361,103,65.9
IND02362,101,76.5
IND02362,102,58.8
IND02362,103,55.0
IND02363,101,45.4
IND02363,102,48.8
IND02363,103,59.8
IND02364,101,81.1
IND02364,102,57.4
IND02364,103,68.9
IND02365,101,81.9
IND02365,102,70.7
IND02365,103,94.6
IND02366,101,66.0
IND02366,102,62.6
IND02366,103,59.3
IND02367,101,94.9
IND02367,102,83.3
IND02367,103,43.1
IND02368,101,96.7
IND02368,102,72.5
IND02368,103,66.9
IND02369,101,72.8
IND02369,102,50.6
IND02369,103,68.0
IND02370,101,60.4
IND02370,102,59.6
IND02370,103,79.4
IND02371,101,61.0
IND02371,102,66.5
IND02371,103,69.9
IND02372,101,79.2
IND02372,102,84.0
IND02372,103,65.2
IND02373,101,59.3
IND02373,102,93.6
IND02373,103,26.3
IND02374,101,78.0
IND02374,102,62.8
IND02374,103,73.6
IND02375,101,65.6
IND02375,102,84.2
IND02375,103,71.3
IND02376,101,43.7
IND02376,102,43.0
IND02376,103,61.8
IND02377,101,74.1
IND02377,102,84.6
IND02377,103,55.0
IND02378,101,31.8
IND02378,102,71.5
IND02378,103,65.6
IND02379,101,67.1
IND02379,102,48.5
IND02379,103,82.9
IND02380,101,52.8
IND02380,102,69.6
IND02380,103,69.1
IND02381,101,73.2
IND02381,102,53.8
IND02381,103,51.1
IND02382,101,77.8
IND02382,102,73.3
IND02382,103,70.0
IND02383,101,81.9
IND02383,102,70.1
IND02383,103,59.4
IND02384,101,72.8
IND02384,102,71.8
IND02384,103,72.1
IND02385,101,51.8
IND02385,102,50.3
IND02385,103,78.2
IND02386,101,62.8
IND02386,102,35.9
IND02386,103,44.4
IND02387,101,45.2
IND02387,102,81.0
IND02387,103,64.3
IND02388,101,65.5
IND02388,102,59.7
IND02388,103,49.1
IND02389,101,76.4
IND02389,102,74.8
IND02389,103,54.4
IND02390,101,86.0
IND02390,102,76.2
IND02390,103,52.2
IND02391,101,60.7
IND02391,102,59.5
IND02391,103,69.7
IND02392,101,43.6
IND02392,102,54.4
IND02392,103,76.9
IND02393,101,41.2
IND02393,102,62.0
IND02393,103,46.6
IND02394,101,78.7
IND02394,102,70.1
IND02394,103,43.0
IND02395,101,49.4
IND02395,102,65.2
IND02395,103,30.4
IND02396,101,48.5
IND02396,102,52.6
IND02396,103,84.3
IND02397,101,56.3
IND02397,102,74.9
IND02397,103,57.9
IND02398,101,76.2
IND02398,102,41.7
IND02398,103,54.2
IND02399,101,63.4
IND02399,102,67.7
IND02399,103,69.9
IND02400,101,67.9
IND02400,102,72.6
IND02400,103,64.8
IND02401,101,67.6
IND02401,102,49.8
IND02401,103,40.7
IND02402,101,48.2
IND02402,102,39.7
IND02402,103,68.4
IND02403,101,79.1
IND02403,102,50.8
IND02403,103,80.1
IND02404,101,71.8
IND02404,102,56.7
IND02404,103,59.8
IND02405,101,81.7
IND02405,102,30.1
IND02405,103,81.7
IND02406,101,78.4
IND02406,102,56.2
IND02406,103,63.6
IND02407,101,89.4
IND02407,102,45.4
IND02407,103,62.3
IND02408,101,74.7
IND02408,102,68.1
IND02408,103,65.8
IND02409,101,92.3
IND02409,102,48.4
IND02409,103,49.0
IND02410,101,27.3
IND02410,102,48.8
IND02410,103,55.0
IND02411,101,69.8
IND02411,102,79.4
IND02411,103,50.5
IND02412,101,62.9
IND02412,102,85.9
IND02412,103,62.2
IND02413,101,72.8
IND02413,102,81.8
IND02413,103,51.1
IND02414,101,48.0
IND02414,102,89.3
IND02414,103,73.7
IND02415,101,45.1
IND02415,102,49.2
IND02415,103,62.0
IND02416,101,85.9
IND02416,102,79.7
IND02416,103,81.0
IND02417,101,58.5
IND02417,102,64.9
IND02417,103,53.0
IND02418,101,58.8
IND02418,102,48.2
IND02418,103,51.9
IND02419,101,54.1
IND02419,102,62.8
IND02419,103,71.3
IND02420,101,90.0
IND02420,102,59.5
IND02420,103,73.8
IND02421,101,62.3
IND02421,102,79.4
IND02421,103,46.2
IND02422,101,57.0
IND02422,102,74.9
IND02422,103,73.7
IND02423,101,74.0
IND02423,102,86.1
IND02423,103,39.0
IND02424,101,46.2
IND02424,102,73.4
IND02424,103,77.2
IND02425,101,74.8
IND02425,102,100.0
IND02425,103,51.3
IND02426,101,70.5
IND02426,102,63.9
IND02426,103,74.3
IND02427,101,70.6
IND02427,102,57.2
IND02427,103,70.8
IND02428,101,66.3
IND02428,102,66.9
IND02428,103,82.0
IND02429,101,100.0
IND02429,102,36.3
IND02429,103,84.3
IND02430,101,74.6
IND02430,102,53.9
IND02430,103,59.6
IND02431,101,78.2
IND02431,102,65.8
IND02431,103,64.3
IND02432,101,54.7
IND02432,102,53.6
IND02432,103,50.5
IND02433,101,57.4
IND02433,102,63.1
IND02433,103,70.3
IND02434,101,52.7
IND02434,102,76.3
IND02434,103,51.4
IND02435,101,76.5
IND02435,102,52.0
IND02435,103,95.3
IND02436,101,74.7
IND02436,102,77.6
IND02436,103,62.4
IND02437,101,74.1
IND02437,102,46.2
IND02437,103,50.4
IND02438,101,60.4
IND02438,102,87.8
IND02438,103,80.1
IND02439,101,31.5
IND02439,102,50.2
IND02439,103,63.7
IND02440,101,83.8
IND02440,102,68.7
IND02440,103,26.9
IND02441,101,47.4
IND02441,102,75.8
IND02441,103,68.1
IND02442,101,67.0
IND02442,102,81.7
IND02442,103,59.8
IND02443,101,75.5
IND02443,102,89.6
IND02443,103,68.4
IND02444,101,51.6
IND02444,102,58.6
IND02444,103,51.5
IND02445,101,31.4
IND02445,102,53.1
IND02445,103,74.5
IND02446,101,65.1
IND02446,102,85.4
IND02446,103,67.2
IND02447,101,78.3
IND02447,102,38.6
IND02447,103,58.4
IND02448,101,61.0
IND02448,102,52.6
IND02448,103,87.9
IND02449,101,36.1
IND02449,102,63.3
IND02449,103,82.0
IND02450,101,76.5
IND02450,102,59.3
IND02450,103,51.5
IND02451,101,81.4
IND02451,102,57.2
IND02451,103,52.5
IND02452,101,80.0
IND02452,102,69.6
IND02452,103,59.7
IND02453,101,69.9
IND02453,102,71.7
IND02453,103,64.2
IND02454,101,67.3
IND02454,102,32.6
IND02454,103,63.4
IND02455,101,55.4
IND02455,102,53.0
IND02455,103,54.7
IND02456,101,57.6
IND02456,102,60.5
IND02456,103,67.5
IND02457,101,54.0
IND02457,102,72.8
IND02457,103,76.0
IND02458,101,75.9
IND02458,102,79.0
IND02458,103,56.5
IND02459,101,60.9
IND02459,102,68.7
IND02459,103,58.6
IND02460,101,47.6
IND02460,102,57.5
IND02460,103,89.5
IND02461,101,53.9
IND02461,102,53.1
IND02461,103,56.8
IND02462,101,73.4
IND02462,102,70.2
IND02462,103,75.6
IND02463,101,100.0
IND02463,102,77.3
IND02463,103,78.5
IND02464,101,100.0
IND02464,102,72.3
IND02464,103,59.1
IND02465,101,60.5
IND02465,102,80.9
IND02465,103,46.2
IND02466,101,35.8
IND02466,102,52.7
IND02466,103,77.3
IND02467,101,73.9
IND02467,102,62.6
IND02467,103,81.0
IND02468,101,74.1
IND02468,102,70.2
IND02468,103,64.7
IND02469,101,78.4
IND02469,102,76.3
IND02469,103,60.9
IND02470,101,77.2
IND02470,102,55.2
IND02470,103,68.5
IND02471,101,71.0
IND02471,102,60.0
IND02471,103,67.0
IND02472,101,74.1
IND02472,102,48.8
IND02472,103,67.8
IND02473,101,98.2
IND02473,102,52.6
IND02473,103,80.4
IND02474,101,63.6
IND02474,102,82.7
IND02474,103,54.1
IND02475,101,65.1
IND02475,102,98.2
IND02475,103,62.4
IND02476,101,74.5
IND02476,102,73.9
IND02476,103,34.6
IND02477,101,71.7
IND02477,102,46.4
IND02477,103,74.5
IND02478,101,66.8
IND02478,102,48.3
IND02478,103,47.1
IND02479,101,63.9
IND02479,102,100.0
IND02479,103,89.3
IND02480,101,70.4
IND02480,102,72.7
IND02480,103,74.0
IND02481,101,57.0
IND02481,102,54.6
IND02481,103,77.8
IND02482,101,56.0
IND02482,102,86.6
IND02482,103,44.7
IND02483,101,51.5
IND02483,102,86.2
IND02483,103,60.7
IND02484,101,63.2
IND02484,102,74.7
IND02484,103,82.4
IND02485,101,74.1
IND02485,102,69.3
IND02485,103,77.0
IND02486,101,71.1
IND02486,102,81.3
IND02486,103,100.0
IND02487,101,72.6
IND02487,102,52.1
IND02487,103,80.6
IND02488,101,62.8
IND02488,102,70.1
IND02488,103,70.5
IND02489,101,56.3
IND02489,102,59.4
IND02489,103,30.4
IND02490,101,63.5
IND02490,102,73.4
IND02490,103,65.2
IND02491,101,58.1
IND02491,102,70.7
IND02491,103,50.9
IND02492,101,49.1
IND02492,102,72.9
IND02492,103,73.7
IND02493,101,72.7
IND02493,102,60.5
IND02493,103,81.4
IND02494,101,48.1
IND02494,102,60.5
IND02494,103,76.2
IND02495,101,77.9
IND02495,102,53.4
IND02495,103,97.1
IND02496,101,63.0
IND02496,102,66.3
IND02496,103,79.7
IND02497,101,88.3
IND02497,102,65.9
IND02497,103,82.6
IND02498,101,58.2
IND02498,102,90.0
IND02498,103,65.6
IND02499,101,69.7
IND02499,102,59.8
IND02499,103,68.2
IND02500,101,54.0
IND02500,102,64.1
IND02500,103,65.3
IND02501,101,49.2
IND02501,102,56.4
IND02501,103,33.5
IND02502,101,46.4
IND02502,102,64.8
IND02502,103,79.4
IND02503,101,59.6
IND02503,102,64.5
IND02503,103,82.4
IND02504,101,77.5
IND02504,102,77.3
IND02504,103,66.8
IND02505,101,57.6
IND02505,102,70.9
IND02505,103,84.2
IND02506,101,92.1
IND02506,102,100.0
IND02506,103,87.9
IND02507,101,65.7
IND02507,102,47.0
IND02507,103,74.0
IND02508,101,81.4
IND02508,102,26.7
IND02508,103,42.8
IND02509,101,58.1
IND02509,102,53.5
IND02509,103,40.9
IND02510,101,70.7
IND02510,102,83.6
IND02510,103,62.2
IND02511,101,40.1
IND02511,102,68.1
IND02511,103,48.4
IND02512,101,49.9
IND02512,102,79.4
IND02512,103,83.0
IND02513,101,60.7
IND02513,102,76.0
IND02513,103,48.9
IND02514,101,72.9
IND02514,102,59.2
IND02514,103,45.1
IND02515,101,51.4
IND02515,102,71.2
IND02515,103,42.8
IND02516,101,60.8
IND02516,102,81.0
IND02516,103,57.6
IND02517,101,41.9
IND02517,102,60.8
IND02517,103,75.2
IND02518,101,45.5
IND02518,102,82.8
IND02518,103,76.4
IND02519,101,70.3
IND02519,102,73.7
IND02519,103,66.9
IND02520,101,70.0
IND02520,102,66.1
IND02520,103,78.2
IND02521,101,84.4
IND02521,102,52.7
IND02521,103,54.5
IND02522,101,59.1
IND02522,102,55.9
IND02522,103,82.0
IND02523,101,42.5
IND02523,102,73.1
IND02523,103,85.8
IND02524,101,56.3
IND02524,102,87.1
IND02524,103,82.4
IND02525,101,59.8
IND02525,102,77.3
IND02525,103,52.6
IND02526,101,48.5
IND02526,102,58.0
IND02526,103,85.3
IND02527,101,58.1
IND02527,102,65.6
IND02527,103,49.9
IND02528,101,78.0
IND02528,102,77.5
IND02528,103,54.4
IND02529,101,30.2
IND02529,102,59.6
IND02529,103,71.6
IND02530,101,64.8
IND02530,102,66.2
IND02530,103,70.2
IND02531,101,57.3
IND02531,102,46.2
IND02531,103,76.1
IND02532,101,51.7
IND02532,102,47.0
IND02532,103,72.5
IND02533,101,48.4
IND02533,102,52.7
IND02533,103,88.7
IND02534,101,88.8
IND02534,102,82.9
IND02534,103,76.4
IND02535,101,82.3
IND02535,102,94.4
IND02535,103,81.4
IND02536,101,68.8
IND02536,102,78.1
IND02536,103,58.0
IND02537,101,67.2
IND02537,102,67.9
IND02537,103,62.9
IND02538,101,60.3
IND02538,102,84.3
IND02538,103,50.7
IND02539,101,67.2
IND02539,102,45.7
IND02539,103,34.9
IND02540,101,82.9
IND02540,102,84.3
IND02540,103,57.7
IND02541,101,65.8
IND02541,102,60.7
IND02541,103,60.7
IND02542,101,57.7
IND02542,102,71.9
IND02542,103,59.3
IND02543,101,71.2
IND02543,102,90.0
IND02543,103,70.8
IND02544,101,66.9
IND02544,102,56.4
IND02544,103,64.8
IND02545,101,39.9
IND02545,102,88.1
IND02545,103,50.6
IND02546,101,36.2
IND02546,102,63.4
IND02546,103,70.3
IND02547,101,84.9
IND02547,102,68.7
IND02547,103,78.9
IND02548,101,78.9
IND02548,102,77.5
IND02548,103,48.0
IND02549,101,72.7
IND02549,102,44.2
IND02549,103,94.9
IND02550,101,75.5
IND02550,102,55.6
IND02550,103,70.6
IND02551,101,49.8
IND02551,102,41.7
IND02551,103,78.2
IND02552,101,50.3
IND02552,102,62.3
IND02552,103,68.1
IND02553,101,62.3
IND02553,102,49.6
IND02553,103,65.9
IND02554,101,67.2
IND02554,102,78.1
IND02554,103,100.0
IND02555,101,35.4
IND02555,102,53.0
IND02555,103,68.3
IND02556,101,80.2
IND02556,102,70.2
IND02556,103,81.8
IND02557,101,42.8
IND02557,102,60.2
IND02557,103,86.9
IND02558,101,52.1
IND02558,102,21.5
IND02558,103,52.7
IND02559,101,71.6
IND02559,102,63.9
IND02559,103,45.7
IND02560,101,54.2
IND02560,102,45.0
IND02560,103,46.8
IND02561,101,51.8
IND02561,102,66.6
IND02561,103,29.2
IND02562,101,85.5
IND02562,102,63.4
IND02562,103,48.4
IND02563,101,50.4
IND02563,102,55.5
IND02563,103,65.1
IND02564,101,67.3
IND02564,102,62.1
IND02564,103,53.7
IND02565,101,64.8
IND02565,102,33.9
IND02565,103,46.8
IND02566,101,54.9
IND02566,102,44.9
IND02566,103,61.7
IND02567,101,44.9
IND02567,102,90.7
IND02567,103,43.1
IND02568,101,87.7
IND02568,102,34.9
IND02568,103,95.1
IND02569,101,73.8
IND02569,102,76.9
IND02569,103,44.5
IND02570,101,60.2
IND02570,102,61.1
IND02570,103,63.5
IND02571,101,84.1
IND02571,102,75.4
IND02571,103,62.5
IND02572,101,80.0
IND02572,102,82.7
IND02572,103,56.5
IND02573,101,56.0
IND02573,102,97.4
IND02573,103,61.4
IND02574,101,55.4
IND02574,102,62.7
IND02574,103,81.1
IND02575,101,75.8
IND02575,102,63.1
IND02575,103,74.2
IND02576,101,68.8
IND02576,102,62.9
IND02576,103,60.5
IND02577,101,67.2
IND02577,102,58.8
IND02577,103,66.1
IND02578,101,64.3
IND02578,102,43.2
IND02578,103,57.1
IND02579,101,61.1
IND02579,102,92.9
IND02579,103,62.6
IND02580,101,69.1
IND02580,102,97.3
IND02580,103,41.3
IND02581,101,42.0
IND02581,102,53.3
IND02581,103,60.0
IND02582,101,61.5
IND02582,102,57.3
IND02582,103,46.5
IND02583,101,79.6
IND02583,102,58.2
IND02583,103,82.8
IND02584,101,49.7
IND02584,102,94.4
IND02584,103,40.0
IND02585,101,64.8
IND02585,102,50.0
IND02585,103,65.5
IND02586,101,50.3
IND02586,102,32.8
IND02586,103,53.3
IND02587,101,88.9
IND02587,102,50.0
IND02587,103,72.6
IND02588,101,65.1
IND02588,102,58.2
IND02588,103,95.7
IND02589,101,60.3
IND02589,102,67.5
IND02589,103,66.3
IND02590,101,88.6
IND02590,102,42.5
IND02590,103,98.7
IND02591,101,87.8
IND02591,102,71.0
IND02591,103,74.3
IND02592,101,61.6
IND02592,102,67.3
IND02592,103,71.3
IND02593,101,51.4
IND02593,102,87.8
IND02593,103,68.4
IND02594,101,67.1
IND02594,102,52.0
IND02594,103,82.5
IND02595,101,64.3
IND02595,102,57.1
IND02595,103,48.7
IND02596,101,62.6
IND02596,102,47.5
IND02596,103,70.2
IND02597,101,76.6
IND02597,102,59.1
IND02597,103,68.5
IND02598,101,83.3
IND02598,102,62.4
IND02598,103,63.4
IND02599,101,65.1
IND02599,102,58.4
IND02599,103,59.7
IND02600,101,53.5
IND02600,102,71.4
IND02600,103,63.9
IND02601,101,74.0
IND02601,102,80.3
IND02601,103,49.2
IND02602,101,52.4
IND02602,102,75.4
IND02602,103,61.2
IND02603,101,66.2
IND02603,102,66.3
IND02603,103,50.8
IND02604,101,72.6
IND02604,102,68.7
IND02604,103,49.9
IND02605,101,62.5
IND02605,102,63.4
IND02605,103,76.2
IND02606,101,82.6
IND02606,102,64.9
IND02606,103,39.8
IND02607,101,75.9
IND02607,102,98.0
IND02607,103,75.8
IND02608,101,60.9
IND02608,102,71.0
IND02608,103,77.0
IND02609,101,66.7
IND02609,102,84.7
IND02609,103,48.0
IND02610,101,58.9
IND02610,102,71.9
IND02610,103,75.5
IND02611,101,56.8
IND02611,102,58.2
IND02611,103,55.0
IND02612,101,53.8
IND02612,102,72.8
IND02612,103,64.4
IND02613,101,84.5
IND02613,102,48.6
IND02613,103,62.6
IND02614,101,76.0
IND02614,102,70.2
IND02614,103,48.5
IND02615,101,82.3
IND02615,102,66.4
IND02615,103,93.8
IND02616,101,63.0
IND02616,102,82.4
IND02616,103,59.6
IND02617,101,61.5
IND02617,102,72.4
IND02617,103,39.5
IND02618,101,34.7
IND02618,102,54.8
IND02618,103,45.5
IND02619,101,31.2
IND02619,102,76.1
IND02619,103,53.1
IND02620,101,59.8
IND02620,102,67.1
IND02620,103,72.6
IND02621,101,69.2
IND02621,102,68.0
IND02621,103,72.0
IND02622,101,57.5
IND02622,102,54.3
IND02622,103,30.2
IND02623,101,74.6
IND02623,102,54.7
IND02623,103,94.8
IND02624,101,76.1
IND02624,102,79.3
IND02624,103,75.6
IND02625,101,73.0
IND02625,102,72.1
IND02625,103,73.5
IND02626,101,67.6
IND02626,102,55.8
IND02626,103,47.3
IND02627,101,71.3
IND02627,102,84.4
IND02627,103,63.1
IND02628,101,67.3
IND02628,102,45.2
IND02628,103,58.2
IND02629,101,46.6
IND02629,102,47.6
IND02629,103,66.5
IND02630,101,64.1
IND02630,102,76.8
IND02630,103,76.5
IND02631,101,51.9
IND02631,102,36.0
IND02631,103,50.8
IND02632,101,54.3
IND02632,102,73.3
IND02632,103,74.2
IND02633,101,64.3
IND02633,102,76.1
IND02633,103,100.0
IND02634,101,63.2
IND02634,102,61.5
IND02634,103,52.4
IND02635,101,69.8
IND02635,102,82.1
IND02635,103,57.5
IND02636,101,59.1
IND02636,102,57.2
IND02636,103,47.7
IND02637,101,67.0
IND02637,102,67.5
IND02637,103,64.4
IND02638,101,92.6
IND02638,102,71.0
IND02638,103,48.3
IND02639,101,74.5
IND02639,102,59.9
IND02639,103,60.1
IND02640,101,62.4
IND02640,102,60.7
IND02640,103,69.0
IND02641,101,96.7
IND02641,102,59.5
IND02641,103,66.3
IND02642,101,68.5
IND02642,102,57.3
IND02642,103,59.0
IND02643,101,79.9
IND02643,102,57.3
IND02643,103,51.7
IND02644,101,91.7
IND02644,102,46.9
IND02644,103,78.3
IND02645,101,62.0
IND02645,102,46.8
IND02645,103,59.3
IND02646,101,61.6
IND02646,102,40.5
IND02646,103,71.4
IND02647,101,69.9
IND02647,102,59.8
IND02647,103,72.1
IND02648,101,68.1
IND02648,102,84.4
IND02648,103,48.8
IND02649,101,60.6
IND02649,102,80.0
IND02649,103,73.1
IND02650,101,30.5
IND02650,102,40.0
IND02650,103,65.0
IND02651,101,89.6
IND02651,102,58.5
IND02651,103,74.7
IND02652,101,66.2
IND02652,102,73.7
IND02652,103,81.1
IND02653,101,79.2
IND02653,102,78.6
IND02653,103,55.8
IND02654,101,62.7
IND02654,102,72.8
IND02654,103,72.2
IND02655,101,73.9
IND02655,102,38.5
IND02655,103,83.0
IND02656,101,39.5
IND02656,102,53.7
IND02656,103,67.9
IND02657,101,64.6
IND02657,102,86.3
IND02657,103,47.4
IND02658,101,59.5
IND02658,102,35.5
IND02658,103,67.0
IND02659,101,61.9
IND02659,102,46.4
IND02659,103,84.6
IND02660,101,81.2
IND02660,102,66.1
IND02660,103,82.1
IND02661,101,63.6
IND02661,102,75.7
IND02661,103,77.9
IND02662,101,49.0
IND02662,102,71.5
IND02662,103,67.5
IND02663,101,49.6
IND02663,102,45.8
IND02663,103,72.5
IND02664,101,60.8
IND02664,102,43.0
IND02664,103,73.7
IND02665,101,79.0
IND02665,102,47.4
IND02665,103,65.0
IND02666,101,87.8
IND02666,102,51.3
IND02666,103,90.6
IND02667,101,60.1
IND02667,102,63.9
IND02667,103,44.1
IND02668,101,44.6
IND02668,102,55.2
IND02668,103,78.3
IND02669,101,100.0
IND02669,102,100.0
IND02669,103,63.2
IND02670,101,59.7
IND02670,102,50.2
IND02670,103,81.7
IND02671,101,54.1
IND02671,102,61.4
IND02671,103,72.5
IND02672,101,71.8
IND02672,102,55.8
IND02672,103,63.6
IND02673,101,56.2
IND02673,102,52.5
IND02673,103,49.6
IND02674,101,42.9
IND02674,102,70.4
IND02674,103,61.4
IND02675,101,48.0
IND02675,102,46.6
IND02675,103,46.3
IND02676,101,55.8
IND02676,102,81.9
IND02676,103,54.8
IND02677,101,73.4
IND02677,102,88.4
IND02677,103,67.5
IND02678,101,53.5
IND02678,102,63.7
IND02678,103,64.3
IND02679,101,90.9
IND02679,102,39.0
IND02679,103,81.7
IND02680,101,38.9
IND02680,102,77.2
IND02680,103,58.9
IND02681,101,92.4
IND02681,102,75.1
IND02681,103,73.6
IND02682,101,50.9
IND02682,102,92.1
IND02682,103,100.0
IND02683,101,95.2
IND02683,102,50.0
IND02683,103,62.2
IND02684,101,47.2
IND02684,102,55.9
IND02684,103,69.3
IND02685,101,75.9
IND02685,102,73.0
IND02685,103,39.2
IND02686,101,64.5
IND02686,102,72.8
IND02686,103,79.2
IND02687,101,71.4
IND02687,102,72.3
IND02687,103,61.4
IND02688,101,69.1
IND02688,102,100.0
IND02688,103,83.1
IND02689,101,70.5
IND02689,102,75.9
IND02689,103,66.1
IND02690,101,66.1
IND02690,102,79.3
IND02690,103,56.0
IND02691,101,63.1
IND02691,102,44.4
IND02691,103,76.6
IND02692,101,81.0
IND02692,102,74.0
IND02692,103,61.5
IND02693,101,64.3
IND02693,102,67.2
IND02693,103,81.4
IND02694,101,80.5
IND02694,102,43.5
IND02694,103,51.8
IND02695,101,71.5
IND02695,102,44.9
IND02695,103,78.8
IND02696,101,60.9
IND02696,102,75.6
IND02696,103,65.5
IND02697,101,63.5
IND02697,102,48.7
IND02697,103,56.8
IND02698,101,63.3
IND02698,102,62.8
IND02698,103,75.9
IND02699,101,55.4
IND02699,102,64.6
IND02699,103,87.6
IND02700,101,77.3
IND02700,102,66.6
IND02700,103,43.1
IND02701,101,44.4
IND02701,102,74.6
IND02701,103,76.1
IND02702,101,35.8
IND02702,102,75.5
IND02702,103,56.6
IND02703,101,58.9
IND02703,102,78.3
IND02703,103,76.0
IND02704,101,63.5
IND02704,102,75.3
IND02704,103,59.5
IND02705,101,53.2
IND02705,102,83.9
IND02705,103,84.9
IND02706,101,55.3
IND02706,102,57.0
IND02706,103,78.4
IND02707,101,54.6
IND02707,102,77.0
IND02707,103,49.6
IND02708,101,60.7
IND02708,102,79.7
IND02708,103,50.5
IND02709,101,56.2
IND02709,102,70.6
IND02709,103,38.0
IND02710,101,66.1
IND02710,102,82.4
IND02710,103,78.0
IND02711,101,64.3
IND02711,102,65.3
IND02711,103,87.4
IND02712,101,85.6
IND02712,102,63.6
IND02712,103,55.6
IND02713,101,77.9
IND02713,102,82.0
IND02713,103,85.7
IND02714,101,73.8
IND02714,102,59.7
IND02714,103,40.0
IND02715,101,94.1
IND02715,102,89.0
IND02715,103,53.5
IND02716,101,67.9
IND02716,102,61.7
IND02716,103,66.0
IND02717,101,59.0
IND02717,102,75.4
IND02717,103,48.0
IND02718,101,59.1
IND02718,102,78.1
IND02718,103,35.4
IND02719,101,69.6
IND02719,102,56.8
IND02719,103,89.2
IND02720,101,69.9
IND02720,102,53.2
IND02720,103,86.8
IND02721,101,65.3
IND02721,102,67.0
IND02721,103,78.3
IND02722,101,55.9
IND02722,102,86.7
IND02722,103,73.7
IND02723,101,55.4
IND02723,102,58.5
IND02723,103,46.2
IND02724,101,69.6
IND02724,102,62.3
IND02724,103,69.7
IND02725,101,39.5
IND02725,102,57.1
IND02725,103,50.3
